148	-1.054781
148	-1.050836
148	-1.051241
148	-1.052014
148	-1.047703
144	-1.048356
144	-1.049669
144	-1.049145
140	-1.044084
140	-1.047036
136	-1.046027
136	-1.038666
136	-1.035532
136	-1.037836
136	-1.043898
136	-1.052524
136	-1.100039
132	-1.113731
132	-1.075358
132	-1.047262
132	-1.072641
132	-1.097136
132	-1.152035
228	-1.156938
228	-1.064826
228	-0.931198
228	-0.671077
228	-0.472598
224	-0.402827
224	-0.400482
224	-0.437617
224	-0.510543
224	-0.579817
224	-0.654149
224	-0.815364
220	-0.906391
220	-0.969902
220	-0.988282
220	-0.975109
220	-0.954016
220	-0.912699
216	-0.909821
216	-0.911257
216	-0.907066
216	-0.900806
216	-0.875041
212	-0.839198
212	-0.820831
212	-0.817235
212	-0.826415
212	-0.841150
212	-0.854759
212	-0.871037
208	-0.877072
208	-0.891276
208	-0.898301
208	-0.902949
208	-0.903821
208	-0.933626
200	-0.928971
200	-0.933272
200	-0.937181
200	-0.937222
200	-0.927362
196	-0.925710
196	-0.924337
196	-0.928398
196	-0.926140
196	-0.918023
196	-0.915122
192	-0.910453
192	-0.911487
192	-0.912161
192	-0.909766
192	-0.905451
192	-0.906376
192	-0.909065
188	-0.908092
188	-0.907550
188	-0.906148
188	-0.904159
188	-0.903842
188	-0.912153
184	-0.914204
184	-0.908547
184	-0.905008
184	-0.906533
184	-0.911253
184	-0.905406
180	-0.897013
180	-0.898520
180	-0.902310
180	-0.903076
180	-0.909108
180	-0.908282
180	-0.906206
176	-0.903351
176	-0.900149
176	-0.895815
176	-0.896065
176	-0.900073
172	-0.905563
172	-0.904821
172	-0.902902
172	-0.903667
172	-0.904282
172	-0.902317
172	-0.902977
168	-0.901527
168	-0.899055
164	-0.900024
164	-0.903798
164	-0.906609
160	-0.906036
160	-0.917386
160	-0.922742
160	-0.927816
160	-0.931776
160	-0.941343
156	-0.939973
156	-0.942294
156	-0.947041
156	-0.950513
156	-0.951571
156	-0.952767
156	-0.952265
152	-0.952224
152	-0.953165
152	-0.956413
152	-0.961456
152	-0.960297
152	-0.959567
148	-0.959384
148	-0.959479
148	-0.955060
148	-0.955083
148	-0.957001
148	-0.960110
144	-0.957823
144	-0.958996
144	-0.961056
144	-0.957957
144	-0.957987
144	-0.963584
144	-0.966527
140	-0.960005
